Fecha;Hora;Div.;Evento;Numero de evento;Actual;Previsión;Anterior;Actual/Prev;Último;Apertura;Máximo;Mínimo;% var.;Var Max-min;Label
28/11/2018;14:30;  USD;PIB;17;0.035;0.036;0.035;0.999;32.25;32.54;32.57;32.25;-0.0082;0.32;0
28/11/2018;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;3.577;0.769;4.851;4.651495449;32.25;32.54;32.57;32.25;-0.0082;0.32;0
27/11/2018;16:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;135.7;135.9;137.9;0.99852833;32.515;32.405;32.515;32.395;0.0002;0.12;1
21/11/2018;14:30;  USD;Pedidosdebienesduraderos;15;0.001;0.004;-0.006;0.997;32.515;32.495;32.525;32.485;0.0006;0.04;1
21/11/2018;16:00;  USD;Ventasdeviviendasdesegundamano;16;5.22;5.2;5.15;1.003846154;32.515;32.495;32.525;32.485;0.0006;0.04;1
21/11/2018;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;224;215;221;1.041860465;32.515;32.495;32.525;32.485;0.0006;0.04;1
21/11/2018;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;4.851;2.5;10.27;1.9404;32.515;32.495;32.525;32.485;0.0006;0.04;1
20/11/2018;14:30;  USD;Permisosdeconstrucción;20;1.263;1.26;1.27;1.002380952;32.495;32.475;32.525;32.395;0.0006;0.13;1
15/11/2018;14:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;12.9;20.7;22.2;0.623188406;32.745;32.655;32.745;32.525;0.0028;0.22;1
15/11/2018;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;216;216;214;1;32.745;32.655;32.745;32.525;0.0028;0.22;1
15/11/2018;14:30;  USD;Ventasminoristas;2;0.008;0.006;-0.001;1.002;32.745;32.655;32.745;32.525;0.0028;0.22;1
15/11/2018;17:00;  USD;InventariosdepetróleocrudodelaAIE;6;10.27;3.182;5.783;3.227529855;32.745;32.655;32.745;32.525;0.0028;0.22;1
15/11/2018;14:30;  USD;Ventasminoristassubyacentes;1;0.007;0.005;-0.001;1.002;32.745;32.655;32.745;32.525;0.0028;0.22;1
14/11/2018;14:30;  USD;IPCsubyacente;5;0.002;0.002;0.001;1;32.655;32.605;32.775;32.565;0.0015;0.21;1
9/11/2018;14:30;  USD;IPP;3;0.006;0.002;0.002;1.004;32.665;32.725;32.775;32.555;-0.0005;0.22;0
8/11/2018;14:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;214;214;215;1;32.68;32.82;32.82;32.68;-0.0029;0.14;0
8/11/2018;20:00;  USD;Decisióndetiposdeinterés;21;0.0225;0.0225;0.0225;1;32.68;32.82;32.82;32.68;-0.0029;0.14;0
7/11/2018;16:30;  USD;InventariosdepetróleocrudodelaAIE;6;5.783;2.433;3.217;2.376900945;32.775;32.775;32.785;32.675;0;0.11;0
6/11/2018;16:00;  USD;EncuestajOLTsdeofertasdeempleo;11;7.009;7.1;7.293;0.987183099;32.775;32.825;32.825;32.675;-0.0015;0.15;0
5/11/2018;16:00;  USD;PMInomanufacturerodelISM;9;60.3;59.3;61.6;1.016863406;32.825;32.825;32.825;32.815;0;0.01;0
2/11/2018;13:30;  USD;Tasadedesempleo;8;0.037;0.037;0.037;1;32.825;32.845;32.845;32.675;-0.0006;0.17;0
2/11/2018;13:30;  USD;Nóminasnoagrícolas;7;250;193;118;1.295336788;32.825;32.845;32.845;32.675;-0.0006;0.17;0
1/11/2018;15:00;  USD;PMImanufacturerodelISM;12;57.5;59;59.5;0.974576271;32.845;32.825;32.845;32.815;0.0006;0.03;1
1/11/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;214;213;216;1.004694836;32.845;32.825;32.845;32.815;0.0006;0.03;1
31/10/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;3.217;4.11;6.346;0.782725061;32.825;32.825;32.845;32.695;0;0.15;0
31/10/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;227;189;218;1.201058201;32.825;32.825;32.845;32.695;0;0.15;0
30/10/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;137.9;136;135.3;1.013970588;32.825;32.875;32.875;32.765;-0.0015;0.11;0
26/10/2018;13:30;  USD;PIB;17;0.035;0.033;0.042;1.002;32.885;32.895;32.915;32.795;-0.0003;0.12;0
25/10/2018;13:30;  USD;Pedidosdebienesduraderos;15;0.001;0.005;0.003;0.996;32.895;32.865;32.925;32.795;0.0009;0.13;1
25/10/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;215;214;210;1.004672897;32.895;32.865;32.925;32.795;0.0009;0.13;1
25/10/2018;15:00;  USD;Ventadeviviendaspendientes;13;0.005;-0.001;-0.019;1.006;32.895;32.865;32.925;32.795;0.0009;0.13;1
24/10/2018;15:00;  USD;Ventasdeviviendasnuevas;14;553;627;585;0.881977671;32.865;32.775;32.885;32.775;0.0027;0.11;1
24/10/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;6.346;3.694;6.49;1.717920953;32.865;32.775;32.885;32.775;0.0027;0.11;1
19/10/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.15;5.3;5.33;0.971698113;32.795;32.785;32.865;32.765;0.0003;0.1;1
18/10/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;210;211;215;0.995260664;32.785;32.855;32.855;32.745;-0.0021;0.11;0
18/10/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;22.2;19.7;22.9;1.126903553;32.785;32.855;32.855;32.745;-0.0021;0.11;0
17/10/2018;13:30;  USD;Permisosdeconstrucción;20;1.241;1.278;1.249;0.971048513;32.855;32.985;32.985;32.725;-0.0039;0.26;0
17/10/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;6.49;1.6;5.987;4.05625;32.855;32.985;32.985;32.725;-0.0039;0.26;0
16/10/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;7.136;6.945;7.077;1.0275018;32.985;32.975;32.985;32.775;0.0003;0.21;1
15/10/2018;13:30;  USD;Ventasminoristassubyacentes;1;-0.001;0.004;0.002;0.995;32.975;32.985;32.985;32.945;-0.0003;0.04;0
15/10/2018;13:30;  USD;Ventasminoristas;2;0.001;0.007;0.001;0.994;32.975;32.985;32.985;32.945;-0.0003;0.04;0
11/10/2018;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.001;0.999;32.97;32.79;32.97;32.78;0.0053;0.19;1
11/10/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;214;206;207;1.038834951;32.97;32.79;32.97;32.78;0.0053;0.19;1
11/10/2018;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;5.987;2.62;7.975;2.285114504;32.97;32.79;32.97;32.78;0.0053;0.19;1
10/10/2018;13:30;  USD;IPP;3;0.002;0.002;-0.001;1;32.795;32.855;32.855;32.795;-0.0018;0.06;0
5/10/2018;13:30;  USD;Nóminasnoagrícolas;7;134;185;270;0.724324324;33.095;32.795;33.095;32.785;0.0049;0.31;1
5/10/2018;13:30;  USD;Tasadedesempleo;8;0.037;0.038;0.039;0.999;33.095;32.795;33.095;32.785;0.0049;0.31;1
4/10/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;207;211;215;0.981042654;32.935;32.935;32.935;32.835;0.0012;0.1;0
3/10/2018;15:00;  USD;PMInomanufacturerodelISM;9;61.6;58.1;58.5;1.060240964;32.895;33.025;33.025;32.825;-0.0039;0.2;0
3/10/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;7.975;1.985;1.852;4.017632242;32.895;33.025;33.025;32.825;-0.0039;0.2;0
3/10/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;230;187;168;1.229946524;32.895;33.025;33.025;32.825;-0.0039;0.2;0
1/10/2018;15:00;  USD;PMImanufacturerodelISM;12;59.5;60.1;60.8;0.990016639;33.045;33.055;33.205;33.045;-0.0069;0.16;0
27/9/2018;15:00;  USD;Ventadeviviendaspendientes;13;-0.018;-0.002;-0.008;0.984;32.955;33.035;33.035;32.955;-0.0024;0.08;0
27/9/2018;13:30;  USD;Pedidosdebienesduraderos;15;0.001;0.004;0.002;0.997;32.955;33.035;33.035;32.955;-0.0024;0.08;0
27/9/2018;13:30;  USD;PIB;17;0.042;0.042;0.042;1;32.955;33.035;33.035;32.955;-0.0024;0.08;0
27/9/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;214;208;202;1.028846154;32.955;33.035;33.035;32.955;-0.0024;0.08;0
26/9/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;1.852;-1.279;-2.057;-1.448006255;33.035;32.635;33.035;32.625;0.0123;0.41;1
26/9/2018;15:00;  USD;Ventasdeviviendasnuevas;14;629;630;608;0.998412698;33.035;32.635;33.035;32.625;0.0123;0.41;1
26/9/2018;19:00;  USD;Decisióndetiposdeinterés;21;0.0225;0.0225;0.02;1;33.035;32.635;33.035;32.625;0.0123;0.41;1
25/9/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;138.4;132.2;134.7;1.046898638;32.635;32.805;32.805;32.635;-0.0052;0.17;0
20/9/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;201;210;204;0.957142857;33.115;33.135;33.135;32.775;0.0011;0.36;0
20/9/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.34;5.35;5.34;0.998130841;33.115;33.135;33.135;32.775;0.0011;0.36;0
20/9/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;22.9;17;11.9;1.347058824;33.115;33.135;33.135;32.775;0.0011;0.36;0
19/9/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-2.057;-2.741;-5.296;0.750456038;33.08;33.16;33.16;33.06;-0.0012;0.1;0
19/9/2018;13:30;  USD;Permisosdeconstrucción;20;1.229;1.31;1.311;0.938167939;33.08;33.16;33.16;33.06;-0.0012;0.1;0
14/9/2018;13:30;  USD;Ventasminoristas;2;0.001;0.004;0.007;0.997;33.005;32.845;33.005;32.835;0.0008;0.17;1
14/9/2018;13:30;  USD;Ventasminoristassubyacentes;1;0.003;0.005;0.009;0.998;33.005;32.845;33.005;32.835;0.0008;0.17;1
13/9/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;204;210;205;0.971428571;32.98;32.87;32.98;32.84;0.0032;0.14;1
13/9/2018;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.002;0.999;32.98;32.87;32.98;32.84;0.0032;0.14;1
12/9/2018;13:30;  USD;IPP;3;-0.001;0.002;0;0.997;32.875;32.715;32.875;32.705;0.0006;0.17;1
12/9/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-5.296;-1.3;-4.302;4.073846154;32.875;32.715;32.875;32.705;0.0006;0.17;1
11/9/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;6.939;6.646;6.822;1.044086669;32.855;32.385;32.865;32.375;0.0139;0.49;1
7/9/2018;13:30;  USD;Tasadedesempleo;8;0.039;0.038;0.039;1.001;32.545;32.835;32.835;32.475;-0.0088;0.36;0
7/9/2018;13:30;  USD;Nóminasnoagrícolas;7;201;191;147;1.052356021;32.545;32.835;32.835;32.475;-0.0088;0.36;0
6/9/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;203;214;213;0.948598131;32.835;32.465;32.835;32.455;0.0114;0.38;1
6/9/2018;15:00;  USD;PMInomanufacturerodelISM;9;58.5;57;55.7;1.026315789;32.835;32.465;32.835;32.455;0.0114;0.38;1
6/9/2018;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;-4.302;-1.294;-2.566;3.324574961;32.835;32.465;32.835;32.455;0.0114;0.38;1
6/9/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;163;188;217;0.867021277;32.835;32.465;32.835;32.455;0.0114;0.38;1
4/9/2018;15:00;  USD;PMImanufacturerodelISM;12;60.8;57.6;58.4;1.055555556;32.745;32.195;32.745;32.175;0.0165;0.57;1
30/8/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;213;214;210;0.995327103;32.015;31.945;32.085;31.945;0.0022;0.14;1
29/8/2018;15:00;  USD;Ventadeviviendaspendientes;13;-0.007;0.003;0.01;0.99;31.945;31.795;32.085;31.795;0.0003;0.29;1
29/8/2018;13:30;  USD;PIB;17;0.042;0.04;0.041;1.002;31.945;31.795;32.085;31.795;0.0003;0.29;1
29/8/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-2.566;-0.686;-5.836;3.740524781;31.945;31.795;32.085;31.795;0.0003;0.29;1
28/8/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;133.4;126.7;127.9;1.052880821;31.935;31.965;31.995;31.835;0.0003;0.16;0
24/8/2018;13:30;  USD;Pedidosdebienesduraderos;15;0.002;0.005;0.001;0.997;31.915;31.855;31.975;31.825;-0.0017;0.15;1
23/8/2018;15:00;  USD;Ventasdeviviendasnuevas;14;627;643;638;0.975116641;31.97;31.83;31.97;31.81;0.002;0.16;1
23/8/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;210;215;212;0.976744186;31.97;31.83;31.97;31.81;0.002;0.16;1
22/8/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.34;5.44;5.38;0.981617647;31.905;31.715;31.905;31.715;0.0031;0.19;1
22/8/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-5.836;-1.497;6.805;3.898463594;31.905;31.715;31.905;31.715;0.0031;0.19;1
16/8/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;11.9;21.9;25.7;0.543378995;31.575;31.325;31.585;31.305;0.008;0.28;1
16/8/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;212;215;214;0.986046512;31.575;31.325;31.585;31.305;0.008;0.28;1
16/8/2018;13:30;  USD;Permisosdeconstrucción;20;1.311;1.31;1.292;1.000763359;31.575;31.325;31.585;31.305;0.008;0.28;1
15/8/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;6.805;-2.499;-1.351;-2.723089236;31.325;31.445;31.575;31.325;-0.0038;0.25;0
15/8/2018;13:30;  USD;Ventasminoristas;2;0.005;0.002;0.002;1.003;31.325;31.445;31.575;31.325;-0.0038;0.25;0
15/8/2018;13:30;  USD;Ventasminoristassubyacentes;1;0.006;0.004;0.002;1.002;31.325;31.445;31.575;31.325;-0.0038;0.25;0
10/8/2018;13:30;  USD;IPCsubyacente;5;0.002;0.002;0.002;1;30.705;30.185;30.705;30.175;0.0172;0.53;1
9/8/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;213;220;219;0.968181818;30.185;30.055;30.185;30.035;0.0043;0.15;1
9/8/2018;13:30;  USD;IPP;3;0;0.002;0.003;0.998;30.185;30.055;30.185;30.035;0.0043;0.15;1
8/8/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-1.351;-2.8;3.803;0.4825;30.055;30.415;30.415;30.055;-0.0002;0.36;0
7/8/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;6.662;6.74;6.659;0.9884273;30.06;30.77;30.77;29.98;-0.0216;0.79;0
3/8/2018;13:30;  USD;Nóminasnoagrícolas;7;157;193;248;0.813471503;30.735;30.515;30.735;30.515;-0.0008;0.22;1
3/8/2018;15:00;  USD;PMInomanufacturerodelISM;9;55.7;58.6;59.1;0.950511945;30.735;30.515;30.735;30.515;-0.0008;0.22;1
3/8/2018;13:30;  USD;Tasadedesempleo;8;0.039;0.039;0.04;1;30.735;30.515;30.735;30.515;-0.0008;0.22;1
2/8/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;218;220;217;0.990909091;30.76;30.55;30.76;30.5;0.0065;0.26;1
1/8/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;3.803;-2.794;-6.147;-1.361130995;30.56;30.54;30.56;30.53;0.0002;0.03;1
1/8/2018;15:00;  USD;PMImanufacturerodelISM;12;58.4;59.4;60;0.983164983;30.56;30.54;30.56;30.53;0.0002;0.03;1
1/8/2018;19:00;  USD;Decisióndetiposdeinterés;21;0.02;0.02;0.02;1;30.56;30.54;30.56;30.53;0.0002;0.03;1
1/8/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;219;186;181;1.177419355;30.56;30.54;30.56;30.53;0.0002;0.03;1
31/7/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;127.4;126.5;127.1;1.007114625;30.555;30.685;30.685;30.475;0.0011;0.21;0
30/7/2018;15:00;  USD;Ventadeviviendaspendientes;13;0.009;0.004;-0.005;1.005;30.52;30.77;30.77;30.52;-0.0067;0.25;0
27/7/2018;13:30;  USD;PIB;17;0.041;0.041;0.022;1;30.725;30.735;30.745;30.625;-0.0003;0.12;0
26/7/2018;13:30;  USD;Pedidosdebienesduraderos;15;0.004;0.005;0.003;0.999;30.735;30.925;30.925;30.655;-0.0061;0.27;0
26/7/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;217;215;208;1.009302326;30.735;30.925;30.925;30.655;-0.0061;0.27;0
25/7/2018;15:00;  USD;Ventasdeviviendasnuevas;14;631;669;666;0.943198804;30.925;31.085;31.085;30.745;-0.0051;0.34;0
25/7/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-6.147;-2.6;5.836;2.364230769;30.925;31.085;31.085;30.745;-0.0051;0.34;0
23/7/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.38;5.46;5.41;0.985347985;31.025;31.275;31.275;31.025;-0.0067;0.25;0
19/7/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;207;220;215;0.940909091;31.195;31.165;31.195;31.105;0.0003;0.09;1
19/7/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;25.7;21.6;19.9;1.189814815;31.195;31.165;31.195;31.105;0.0003;0.09;1
18/7/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;5.836;-3.622;-12.633;-1.611264495;31.185;31.295;31.295;31.185;-0.0035;0.11;0
18/7/2018;13:30;  USD;Permisosdeconstrucción;20;1.273;1.33;1.301;0.957142857;31.185;31.295;31.295;31.185;-0.0035;0.11;0
16/7/2018;13:30;  USD;Ventasminoristas;2;0.005;0.005;0.013;1;31.365;31.365;31.365;31.355;0;0.01;0
16/7/2018;13:30;  USD;Ventasminoristassubyacentes;1;0.004;0.004;0.014;1;31.365;31.365;31.365;31.355;0;0.01;0
12/7/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;214;226;232;0.946902655;31.385;31.305;31.395;31.295;0.0026;0.1;1
12/7/2018;13:30;  USD;IPCsubyacente;5;0.002;0.002;0.002;1;31.385;31.305;31.395;31.295;0.0026;0.1;1
11/7/2018;13:30;  USD;IPP;3;0.003;0.002;0.005;1.001;31.305;31.415;31.415;31.285;-0.0035;0.13;0
11/7/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-12.633;-4.489;1.245;2.814212519;31.305;31.415;31.415;31.285;-0.0035;0.13;0
10/7/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;6.638;6.583;6.84;1.008354853;31.415;31.515;31.515;31.225;-0.0032;0.29;0
6/7/2018;13:30;  USD;Tasadedesempleo;8;0.04;0.038;0.038;1.002;31.46;31.45;31.46;31.38;0.0011;0.08;1
6/7/2018;13:30;  USD;Nóminasnoagrícolas;7;213;200;244;1.065;31.46;31.45;31.46;31.38;0.0011;0.08;1
5/7/2018;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;1.245;-5.2;-9.891;-0.239423077;31.425;31.615;31.615;31.375;-0.006;0.24;0
5/7/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;231;231;228;1;31.425;31.615;31.615;31.375;-0.006;0.24;0
5/7/2018;15:00;  USD;PMInomanufacturerodelISM;9;59.1;58.3;58.6;1.013722127;31.425;31.615;31.615;31.375;-0.006;0.24;0
5/7/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;177;190;189;0.931578947;31.425;31.615;31.615;31.375;-0.006;0.24;0
2/7/2018;15:00;  USD;PMImanufacturerodelISM;12;60;58.4;58.7;1.02739726;31.475;31.315;31.505;31.315;0.0051;0.19;1
28/6/2018;13:30;  USD;PIB;17;0.02;0.022;0.022;0.998;31.395;31.255;31.545;31.255;0.0045;0.29;1
28/6/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;227;220;218;1.031818182;31.395;31.255;31.545;31.255;0.0045;0.29;1
27/6/2018;15:00;  USD;Ventadeviviendaspendientes;13;-0.005;0.011;-0.013;0.984;31.255;31.405;31.545;31.255;-0.0048;0.29;0
27/6/2018;13:30;  USD;Pedidosdebienesduraderos;15;-0.003;0.005;0.019;0.992;31.255;31.405;31.545;31.255;-0.0048;0.29;0
27/6/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-9.891;-2.572;-5.914;3.845645412;31.255;31.405;31.545;31.255;-0.0048;0.29;0
26/6/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;126.4;127.6;128.8;0.990595611;31.405;31.465;31.465;31.385;-0.0019;0.08;0
25/6/2018;15:00;  USD;Ventasdeviviendasnuevas;14;689;667;646;1.032983508;31.465;31.685;31.685;31.465;-0.0069;0.22;0
21/6/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;19.9;28.9;34.4;0.688581315;31.735;31.575;31.765;31.545;0.0051;0.22;1
21/6/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;218;220;221;0.990909091;31.735;31.575;31.765;31.545;0.0051;0.22;1
20/6/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.43;5.52;5.45;0.983695652;31.575;31.575;31.725;31.535;0;0.19;0
20/6/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-5.914;-2.1;-4.143;2.816190476;31.575;31.575;31.725;31.535;0;0.19;0
19/6/2018;13:30;  USD;Permisosdeconstrucción;20;1.301;1.35;1.364;0.963703704;31.575;31.625;31.625;31.545;-0.0003;0.08;0
14/6/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;218;223;222;0.977578475;31.315;31.325;31.575;31.315;-0.004;0.26;0
14/6/2018;13:30;  USD;Ventasminoristas;2;0.008;0.004;0.004;1.004;31.315;31.325;31.575;31.315;-0.004;0.26;0
14/6/2018;13:30;  USD;Ventasminoristassubyacentes;1;0.009;0.005;0.004;1.004;31.315;31.325;31.575;31.315;-0.004;0.26;0
13/6/2018;19:00;  USD;Decisióndetiposdeinterés;21;0.02;0.02;0.0175;1;31.44;31.34;31.46;31.26;0.005;0.2;1
13/6/2018;13:30;  USD;IPP;3;0.005;0.003;0.001;1.002;31.44;31.34;31.46;31.26;0.005;0.2;1
13/6/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-4.143;-1.44;2.072;2.877083333;31.44;31.34;31.46;31.26;0.005;0.2;1
12/6/2018;13:30;  USD;IPCsubyacente;5;0.002;0.001;0.001;1.001;31.285;31.355;31.355;31.245;-0.0006;0.11;0
7/6/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;222;223;223;0.995515695;31.075;31.125;31.405;31.065;-0.0016;0.34;0
6/6/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;2.072;-2;-3.62;-1.036;31.125;31.115;31.135;31.065;0.0003;0.07;1
5/6/2018;15:00;  USD;PMInomanufacturerodelISM;9;58.6;57.9;56.8;1.01208981;31.115;31.195;31.195;31.035;-0.0026;0.16;0
5/6/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;6.698;6.49;6.633;1.032049307;31.115;31.195;31.195;31.035;-0.0026;0.16;0
1/6/2018;13:30;  USD;Tasadedesempleo;8;0.038;0.039;0.039;0.999;31.215;30.985;31.275;30.985;0.0074;0.29;1
1/6/2018;15:00;  USD;PMImanufacturerodelISM;12;58.7;58.2;57.9;1.008591065;31.215;30.985;31.275;30.985;0.0074;0.29;1
1/6/2018;13:30;  USD;Nóminasnoagrícolas;7;223;189;159;1.17989418;31.215;30.985;31.275;30.985;0.0074;0.29;1
31/5/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;221;234;234;0.944444444;30.985;31.165;31.175;30.985;-0.0058;0.19;0
31/5/2018;15:00;  USD;Ventadeviviendaspendientes;13;-0.013;0.004;0.006;0.983;30.985;31.165;31.175;30.985;-0.0058;0.19;0
31/5/2018;16:00;  USD;InventariosdepetróleocrudodelaAIE;6;-3.62;-0.4;5.778;9.05;30.985;31.165;31.175;30.985;-0.0058;0.19;0
30/5/2018;13:30;  USD;PIB;17;0.022;0.023;0.023;0.999;31.165;31.115;31.195;30.875;-0.001;0.32;1
30/5/2018;13:15;  USD;CambiodelempleonoagrícolaADP;10;178;186;163;0.956989247;31.165;31.115;31.195;30.875;-0.001;0.32;1
29/5/2018;15:00;  USD;ConfianzadelconsumidordeTheConferenceBoard;18;128;128.2;125.6;0.998439938;31.195;31.205;31.205;31.105;0.0006;0.1;0
25/5/2018;13:30;  USD;Pedidosdebienesduraderos;15;0.009;0.005;0.004;1.004;31.265;31.235;31.275;31.185;0.0008;0.09;1
24/5/2018;15:00;  USD;Ventasdeviviendasdesegundamano;16;5.46;5.56;5.6;0.982014388;31.24;31.31;31.31;31.24;-0.0011;0.07;0
24/5/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;234;220;223;1.063636364;31.24;31.31;31.31;31.24;-0.0011;0.07;0
23/5/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;5.778;-1.567;-1.404;-3.687300574;31.275;31.425;31.425;31.125;0.001;0.3;0
23/5/2018;15:00;  USD;Ventasdeviviendasnuevas;14;662;680;672;0.973529412;31.275;31.425;31.425;31.125;0.001;0.3;0
17/5/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;222;215;211;1.03255814;30.765;31.155;31.155;30.765;-0.0125;0.39;0
17/5/2018;13:30;  USD;ÍndicemanufacturerodelaFeddeFiladelfia;19;34.4;21;23.2;1.638095238;30.765;31.155;31.155;30.765;-0.0125;0.39;0
16/5/2018;13:30;  USD;Permisosdeconstrucción;20;1.352;1.347;1.377;1.003711952;31.155;30.555;31.165;30.545;0.0196;0.62;1
16/5/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-1.404;-0.763;-2.197;1.840104849;31.155;30.555;31.165;30.545;0.0196;0.62;1
15/5/2018;13:30;  USD;Ventasminoristas;2;0.003;0.004;0.008;0.999;30.555;30.235;30.675;30.225;0.0106;0.45;1
15/5/2018;13:30;  USD;Ventasminoristassubyacentes;1;0.003;0.005;0.004;0.998;30.555;30.235;30.675;30.225;0.0106;0.45;1
10/5/2018;13:30;  USD;Nuevaspeticionesdesubsidiopordesempleo;4;211;219;211;0.96347032;29.05;29.05;29.05;29.05;0;0;0
10/5/2018;13:30;  USD;IPCsubyacente;5;0.001;0.002;0.002;0.999;29.05;29.05;29.05;29.05;0;0;0
9/5/2018;13:30;  USD;IPP;3;0.001;0.002;0.003;0.999;29.05;29.05;29.38;29.05;0;0.33;0
9/5/2018;15:30;  USD;InventariosdepetróleocrudodelaAIE;6;-2.197;-0.2;6.218;10.985;29.05;29.05;29.38;29.05;0;0.33;0
8/5/2018;15:00;  USD;EncuestajOLTsdeofertasdeempleo;11;6.55;6.02;6.078;1.088039867;29.05;29.19;29.4;29.05;-0.0039;0.35;0
4/5/2018;13:30;  USD;Nóminasnoagrícolas;7;164;189;135;0.867724868;29.175;28.975;29.175;28.975;0.0069;0.2;1
